device,key,distribution,n,run,algorithm,wall_ms,gpu_ms,threads,maxseq,minseq,phase1_iterations,phase1_sequences,max_stack_depth,verified,gpuqsort_version,metallib_sha256,tuning_entry,os_version
Apple M5 Max,uint32,gaussian,1073741824,5,gpu-quicksort,939.926,931.428,512,65536,4096,18,89952,2,true,0.5.0,daefabcd5b9a6b33c15bbfb51561bd493900dc5a37ad5b75a09f8ca0da89ca3b,Apple M5 Max,Version 26.6.2 (Build 25G83)
Apple M5 Max,uint32,staggered,134217728,1,gpu-quicksort,93.045,85.380,512,16384,4096,15,16640,2,true,0.5.0,daefabcd5b9a6b33c15bbfb51561bd493900dc5a37ad5b75a09f8ca0da89ca3b,Apple M5 Max,Version 26.6.2 (Build 25G83)
Apple M5 Max,uint32,staggered,134217728,2,gpu-quicksort,93.929,86.099,512,16384,4096,15,16640,2,true,0.5.0,daefabcd5b9a6b33c15bbfb51561bd493900dc5a37ad5b75a09f8ca0da89ca3b,Apple M5 Max,Version 26.6.2 (Build 25G83)
Apple M5 Max,uint32,staggered,134217728,3,gpu-quicksort,92.235,85.579,512,16384,4096,15,16640,2,true,0.5.0,daefabcd5b9a6b33c15bbfb51561bd493900dc5a37ad5b75a09f8ca0da89ca3b,Apple M5 Max,Version 26.6.2 (Build 25G83)
Apple M5 Max,uint32,staggered,134217728,4,gpu-quicksort,91.429,85.232,512,16384,4096,15,16640,2,true,0.5.0,daefabcd5b9a6b33c15bbfb51561bd493900dc5a37ad5b75a09f8ca0da89ca3b,Apple M5 Max,Version 26.6.2 (Build 25G83)
Apple M5 Max,uint32,staggered,134217728,5,gpu-quicksort,92.915,85.528,512,16384,4096,15,16640,2,true,0.5.0,daefabcd5b9a6b33c15bbfb51561bd493900dc5a37ad5b75a09f8ca0da89ca3b,Apple M5 Max,Version 26.6.2 (Build 25G83)
Apple M5 Max,uint32,staggered,268435456,1,gpu-quicksort,184.331,176.618,512,32768,4096,16,33280,2,true,0.5.0,daefabcd5b9a6b33c15bbfb51561bd493900dc5a37ad5b75a09f8ca0da89ca3b,Apple M5 Max,Version 26.6.2 (Build 25G83)
Apple M5 Max,uint32,staggered,268435456,2,gpu-quicksort,189.042,183.696,512,32768,4096,16,33280,2,true,0.5.0,daefabcd5b9a6b33c15bbfb51561bd493900dc5a37ad5b75a09f8ca0da89ca3b,Apple M5 Max,Version 26.6.2 (Build 25G83)
Apple M5 Max,uint32,staggered,268435456,3,gpu-quicksort,181.617,176.003,512,32768,4096,16,33280,2,true,0.5.0,daefabcd5b9a6b33c15bbfb51561bd493900dc5a37ad5b75a09f8ca0da89ca3b,Apple M5 Max,Version 26.6.2 (Build 25G83)
Apple M5 Max,uint32,staggered,268435456,4,gpu-quicksort,189.593,183.665,512,32768,4096,16,33280,2,true,0.5.0,daefabcd5b9a6b33c15bbfb51561bd493900dc5a37ad5b75a09f8ca0da89ca3b,Apple M5 Max,Version 26.6.2 (Build 25G83)
Apple M5 Max,uint32,staggered,268435456,5,gpu-quicksort,188.825,182.574,512,32768,4096,16,33280,2,true,0.5.0,daefabcd5b9a6b33c15bbfb51561bd493900dc5a37ad5b75a09f8ca0da89ca3b,Apple M5 Max,Version 26.6.2 (Build 25G83)
Apple M5 Max,uint32,staggered,536870912,1,gpu-quicksort,371.978,364.557,512,65536,4096,17,66560,2,true,0.5.0,daefabcd5b9a6b33c15bbfb51561bd493900dc5a37ad5b75a09f8ca0da89ca3b,Apple M5 Max,Version 26.6.2 (Build 25G83)
Apple M5 Max,uint32,staggered,536870912,2,gpu-quicksort,371.691,364.250,512,65536,4096,17,66560,2,true,0.5.0,daefabcd5b9a6b33c15bbfb51561bd493900dc5a37ad5b75a09f8ca0da89ca3b,Apple M5 Max,Version 26.6.2 (Build 25G83)
Apple M5 Max,uint32,staggered,536870912,3,gpu-quicksort,371.282,363.722,512,65536,4096,17,66560,2,true,0.5.0,daefabcd5b9a6b33c15bbfb51561bd493900dc5a37ad5b75a09f8ca0da89ca3b,Apple M5 Max,Version 26.6.2 (Build 25G83)
Apple M5 Max,uint32,staggered,536870912,4,gpu-quicksort,371.996,364.525,512,65536,4096,17,66560,2,true,0.5.0,daefabcd5b9a6b33c15bbfb51561bd493900dc5a37ad5b75a09f8ca0da89ca3b,Apple M5 Max,Version 26.6.2 (Build 25G83)
Apple M5 Max,uint32,staggered,536870912,5,gpu-quicksort,372.072,364.829,512,65536,4096,17,66560,2,true,0.5.0,daefabcd5b9a6b33c15bbfb51561bd493900dc5a37ad5b75a09f8ca0da89ca3b,Apple M5 Max,Version 26.6.2 (Build 25G83)
Apple M5 Max,uint32,staggered,1073741824,1,gpu-quicksort,868.440,860.730,512,65536,4096,17,66560,2,true,0.5.0,daefabcd5b9a6b33c15bbfb51561bd493900dc5a37ad5b75a09f8ca0da89ca3b,Apple M5 Max,Version 26.6.2 (Build 25G83)
Apple M5 Max,uint32,staggered,1073741824,2,gpu-quicksort,866.691,858.786,512,65536,4096,17,66560,2,true,0.5.0,daefabcd5b9a6b33c15bbfb51561bd493900dc5a37ad5b75a09f8ca0da89ca3b,Apple M5 Max,Version 26.6.2 (Build 25G83)
Apple M5 Max,uint32,staggered,1073741824,3,gpu-quicksort,870.601,862.031,512,65536,4096,17,66560,3,true,0.5.0,daefabcd5b9a6b33c15bbfb51561bd493900dc5a37ad5b75a09f8ca0da89ca3b,Apple M5 Max,Version 26.6.2 (Build 25G83)
Apple M5 Max,uint32,staggered,1073741824,4,gpu-quicksort,866.313,858.590,512,65536,4096,17,66560,2,true,0.5.0,daefabcd5b9a6b33c15bbfb51561bd493900dc5a37ad5b75a09f8ca0da89ca3b,Apple M5 Max,Version 26.6.2 (Build 25G83)
Apple M5 Max,uint32,staggered,1073741824,5,gpu-quicksort,866.530,858.570,512,65536,4096,17,66560,2,true,0.5.0,daefabcd5b9a6b33c15bbfb51561bd493900dc5a37ad5b75a09f8ca0da89ca3b,Apple M5 Max,Version 26.6.2 (Build 25G83)
